id,venue_name,city,venue_id,toss_won,decision,pom,winner,1st_innings_score,2nd_innings_score,home_team,away_team,season,super_over,points,home_overs,home_score,home_wickets,home_key_batter,home_key_bowler,away_overs,away_score,away_wickets,away_key_batter,away_key_bowler,home_pp_runs_scored,home_middle_runs_scored,home_death_runs_scored,home_pp_wickets_lost,middle_wickets_lost,death_wickets_lost,away_pp_runs_scored,away_middle_runs_scored,away_death_runs_scored,away_pp_wickets_lost,away_middle_wickets_lost,away_death_wickets_lost,better_team
1304108.0,"Wankhede Stadium, Mumbai", Mumbai,58324,CSK,BAT FIRST,Wriddhiman Saha,GT,133/5,137/3,CSK,GT,2022,False,"Gujarat Titans 2, Chennai Super Kings 0",20.0,133,5,"Ruturaj Gaikwad , Narayan Jagadeesan *","Matheesha Pathirana, Moeen Ali",19.1,137,3,"Wriddhiman Saha *, Matthew Wade ","Mohammed Shami, Alzarri Joseph",47,62,24,1,1,1,53,55,25,0,0,0,GT
1304109.0,"Brabourne Stadium, Mumbai", Mumbai,58317,RR,BAT FIRST,Trent Boult,RR,178/6,154/8,LSG,RR,2022,False,"Rajasthan Royals 2, Lucknow Super Giants 0",20.0,154,8,"Deepak Hooda , Marcus Stoinis ","Ravi Bishnoi, Ayush Badoni",20.0,178,6,"Yashasvi Jaiswal , Devdutt Padikkal ","Trent Boult, Prasidh Krishna",34,73,47,3,3,3,51,79,48,1,1,1,RR
1304110.0,"Dr DY Patil Sports Academy, Mumbai", Mumbai,343050,KXIP,BOWL FIRST,Shardul Thakur,DC,159/7,142/9,KXIP,DC,2022,False,"Delhi Capitals 2, Punjab Kings 0",20.0,142,9,"Jitesh Sharma , Jonny Bairstow ","Liam Livingstone, Arshdeep Singh",20.0,159,7,"Mitchell Marsh , Sarfaraz Khan ","Shardul Thakur, Axar Patel",54,47,41,3,3,3,59,57,43,2,2,2,DC
1304111.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Rahul Tripathi,SRH,193/6,190/7,MI,SRH,2022,False,"Sunrisers Hyderabad 2, Mumbai Indians 0",20.0,190,7,"Rohit Sharma , Tim David ","Ramandeep Singh, Jasprit Bumrah",20.0,193,6,"Rahul Tripathi , Priyam Garg ","Umran Malik, Bhuvneshwar Kumar",51,76,63,0,0,0,57,91,45,1,1,1,SRH
1304112.0,"Dr DY Patil Sports Academy, Mumbai", Mumbai,343050,LSG,BAT FIRST,Quinton de Kock,LSG,210/0,208/8,KKR,LSG,2022,False,"Lucknow Super Giants 2, Kolkata Knight Riders 0",20.0,208,8,"Shreyas Iyer , Nitish Rana ","Sunil Narine, Umesh Yadav",20.0,210,0,"Quinton de Kock *, KL Rahul *","Mohsin Khan, Marcus Stoinis",60,74,74,2,2,2,44,78,88,0,0,0,LSG
1304113.0,"Wankhede Stadium, Mumbai", Mumbai,58324,GT,BAT FIRST,Virat Kohli,RCB,168/5,170/2,RCB,GT,2022,False,"Royal Challengers Bangalore 2, Gujarat Titans 0",18.4,170,2,"Virat Kohli , Faf du Plessis ","Josh Hazlewood, Wanindu Hasaranga",20.0,168,5,"Hardik Pandya *, David Miller ","Rashid Khan, Ravisrinivasan Sai Kishore",55,66,37,0,0,0,38,80,45,2,2,2,RCB
1304114.0,"Brabourne Stadium, Mumbai", Mumbai,58317,CSK,BAT FIRST,Ravichandran Ashwin,RR,150/6,151/5,RR,CSK,2022,False,"Rajasthan Royals 2, Chennai Super Kings 0",19.4,151,5,"Yashasvi Jaiswal , Ravichandran Ashwin *","Obed McCoy, Yuzvendra Chahal",20.0,150,6,"Moeen Ali , MS Dhoni ","Prashant Solanki, Mitchell Santner",52,52,40,1,1,1,75,42,33,1,1,1,RR
1304115.0,"Wankhede Stadium, Mumbai", Mumbai,58324,MI,BOWL FIRST,Jasprit Bumrah,MI,159/7,160/5,MI,DC,2022,False,"Mumbai Indians 2, Delhi Capitals 0",19.1,160,5,"Ishan Kishan , Dewald Brevis ","Jasprit Bumrah, Ramandeep Singh",20.0,159,7,"Rovman Powell , Rishabh Pant ","Anrich Nortje, Shardul Thakur",27,74,54,1,1,1,37,69,53,3,3,3,MI
1304116.0,"Wankhede Stadium, Mumbai", Mumbai,58324,SRH,BAT FIRST,Harpreet Brar,KXIP,157/8,160/5,SRH,KXIP,2022,False,"Punjab Kings 2, Sunrisers Hyderabad 0",20.0,157,8,"Abhishek Sharma , Romario Shepherd *","Fazalhaq Farooqi, Washington Sundar",15.1,160,5,"Liam Livingstone *, Shikhar Dhawan ","Harpreet Brar, Nathan Ellis",43,53,55,1,1,1,62,94,0,1,1,1,KXIP
1312197.0,"Eden Gardens, Kolkata", Kolkata,57980,GT,BOWL FIRST,David Miller,GT,188/6,191/3,GT,RR,2022,False,None,19.3,191,3,"David Miller *, Hardik Pandya *","Hardik Pandya, Mohammed Shami",20.0,188,6,"Jos Buttler , Sanju Samson ","Trent Boult, Obed McCoy",64,75,34,1,1,1,55,69,64,1,1,1,GT
1312198.0,"Eden Gardens, Kolkata", Kolkata,57980,LSG,BOWL FIRST,Rajat Patidar,RCB,207/4,193/6,LSG,RCB,2022,False,None,20.0,193,6,"KL Rahul , Deepak Hooda ","Mohsin Khan, Krunal Pandya",20.0,207,4,"Rajat Patidar *, Dinesh Karthik *","Josh Hazlewood, Harshal Patel",62,81,50,2,2,2,52,71,84,1,1,1,RCB
1312199.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,RR,BOWL FIRST,Jos Buttler,RR,157/8,161/3,RR,RCB,2022,False,None,18.1,161,3,"Jos Buttler *, Sanju Samson ","Prasidh Krishna, Obed McCoy",20.0,157,8,"Rajat Patidar , Faf du Plessis ","Josh Hazlewood, Wanindu Hasaranga",67,59,29,1,1,1,46,77,37,1,1,1,RR
1312200.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,RR,BAT FIRST,Hardik Pandya,GT,130/9,133/3,GT,RR,2022,False,None,18.1,133,3,"Shubman Gill *, Hardik Pandya ","Hardik Pandya, Ravisrinivasan Sai Kishore",20.0,130,9,"Jos Buttler , Yashasvi Jaiswal ","Trent Boult, Yuzvendra Chahal",31,66,30,2,2,2,44,50,35,1,1,1,GT
1254060.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,SRH,BOWL FIRST,Nitish Rana,KKR,187/6,177/5,SRH,KKR,2021,False,"Kolkata Knight Riders 2, Sunrisers Hyderabad 0",20.0,177,5,"Manish Pandey *, Jonny Bairstow ","Rashid Khan, Mohammad Nabi",20.0,187,6,"Nitish Rana , Rahul Tripathi ","Prasidh Krishna, Pat Cummins",35,84,58,2,2,2,50,95,42,0,0,0,KKR
1254061.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RR,BOWL FIRST,Sanju Samson,KXIP,221/6,217/7,RR,KXIP,2021,False,"Punjab Kings 2, Rajasthan Royals 0",20.0,217,7,"Sanju Samson , Riyan Parag ","Chetan Sakariya, Chris Morris",20.0,217,7,"Sanju Samson , Riyan Parag ","Chetan Sakariya, Chris Morris",59,95,63,2,2,2,59,95,63,2,2,2,KXIP
1254062.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,KKR,BOWL FIRST,Rahul Chahar,MI,152,142/7,KKR,MI,2021,False,"Mumbai Indians 2, Kolkata Knight Riders 0",20.0,142,7,"Nitish Rana , Shubman Gill ","Andre Russell, Pat Cummins",20.0,152,10,"Suryakumar Yadav , Rohit Sharma ","Rahul Chahar, Trent Boult",45,77,20,0,0,0,42,72,38,1,1,1,MI
1254063.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,SRH,BOWL FIRST,Glenn Maxwell,RCB,149/8,143/9,SRH,RCB,2021,False,"Royal Challengers Bangalore 2, Sunrisers Hyderabad 0",20.0,143,9,"David Warner , Manish Pandey ","Jason Holder, Rashid Khan",20.0,149,8,"Glenn Maxwell , Virat Kohli ","Shahbaz Ahmed, Mohammed Siraj",50,58,35,1,1,1,47,56,46,1,1,1,RCB
1254064.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RR,BOWL FIRST,Jaydev Unadkat,RR,147/8,150/7,RR,DC,2021,False,"Rajasthan Royals 2, Delhi Capitals 0",19.4,150,7,"David Miller , Chris Morris *","Jaydev Unadkat, Mustafizur Rahman",20.0,147,8,"Rishabh Pant , Tom Curran ","Avesh Khan, Chris Woakes",26,64,46,3,3,3,36,66,45,3,3,3,RR
1254065.0,"Wankhede Stadium, Mumbai", Mumbai,58324,CSK,BOWL FIRST,Deepak Chahar,CSK,106/8,107/4,KXIP,CSK,2021,False,"Chennai Super Kings 2, Punjab Kings 0",15.4,107,4,"Moeen Ali , Faf du Plessis *","Deepak Chahar, Sam Curran",15.4,107,4,"Moeen Ali , Faf du Plessis *","Deepak Chahar, Sam Curran",32,70,0,1,1,1,32,70,0,1,1,1,CSK
1254066.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,MI,BAT FIRST,Kieron Pollard,MI,150/5,137,MI,SRH,2021,False,"Mumbai Indians 2, Sunrisers Hyderabad 0",20.0,150,5,"Quinton de Kock , Kieron Pollard *","Rahul Chahar, Trent Boult",19.4,137,10,"Jonny Bairstow , David Warner ","Vijay Shankar, Mujeeb Ur Rahman",53,48,49,0,0,0,57,47,31,0,0,0,MI
1254067.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,RCB,BAT FIRST,AB de Villiers,RCB,204/4,166/8,RCB,KKR,2021,False,"Royal Challengers Bangalore 2, Kolkata Knight Riders 0",20.0,204,4,"Glenn Maxwell , AB de Villiers *","Kyle Jamieson, Harshal Patel",20.0,166,8,"Andre Russell , Eoin Morgan ","Varun Chakravarthy, Prasidh Krishna",45,89,70,2,2,2,57,64,45,2,2,2,RCB
1254068.0,"Wankhede Stadium, Mumbai", Mumbai,58324,DC,BOWL FIRST,Shikhar Dhawan,DC,195/4,198/4,DC,KXIP,2021,False,"Delhi Capitals 2, Punjab Kings 0",18.2,198,4,"Shikhar Dhawan , Prithvi Shaw ","Avesh Khan, Chris Woakes",18.2,198,4,"Shikhar Dhawan , Prithvi Shaw ","Avesh Khan, Chris Woakes",62,90,36,1,1,1,62,90,36,1,1,1,KXIP
1254069.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RR,BOWL FIRST,Moeen Ali,CSK,188/9,143/9,CSK,RR,2021,False,"Chennai Super Kings 2, Rajasthan Royals 0",20.0,188,9,"Faf du Plessis , Ambati Rayudu ","Moeen Ali, Sam Curran",20.0,143,9,"Jos Buttler , Jaydev Unadkat ","Chetan Sakariya, Chris Morris",46,81,61,2,2,2,45,52,46,2,2,2,CSK
1254070.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,MI,BAT FIRST,Amit Mishra,DC,137/9,138/4,DC,MI,2021,False,"Delhi Capitals 2, Mumbai Indians 0",19.1,138,4,"Shikhar Dhawan , Steven Smith ","Amit Mishra, Avesh Khan",20.0,137,9,"Rohit Sharma , Ishan Kishan ","Jayant Yadav, Rahul Chahar",39,62,32,1,1,1,55,46,36,1,1,1,DC
1254071.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,KXIP,BAT FIRST,Jonny Bairstow,SRH,120,121/1,KXIP,SRH,2021,False,"Sunrisers Hyderabad 2, Punjab Kings 0",18.4,121,1,"Jonny Bairstow *, David Warner ","Khaleel Ahmed, Abhishek Sharma",18.4,121,1,"Jonny Bairstow *, David Warner ","Khaleel Ahmed, Abhishek Sharma",50,45,16,0,0,0,50,45,16,0,0,0,SRH
1254072.0,"Wankhede Stadium, Mumbai", Mumbai,58324,KKR,BOWL FIRST,Faf du Plessis,CSK,220/3,202,KKR,CSK,2021,False,"Chennai Super Kings 2, Kolkata Knight Riders 0",19.1,202,10,"Pat Cummins *, Andre Russell ","Varun Chakravarthy, Sunil Narine",20.0,220,3,"Faf du Plessis *, Ruturaj Gaikwad ","Deepak Chahar, Lungi Ngidi",45,101,55,5,5,5,54,90,76,0,0,0,CSK
1254073.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RCB,BOWL FIRST,Devdutt Padikkal,RCB,177/9,181/0,RCB,RR,2021,False,"Royal Challengers Bangalore 2, Rajasthan Royals 0",16.3,181,0,"Devdutt Padikkal *, Virat Kohli *","Mohammed Siraj, Harshal Patel",20.0,177,9,"Shivam Dube , Rahul Tewatia ","Chetan Sakariya, Mustafizur Rahman",59,103,8,0,0,0,32,96,53,3,3,3,RCB
1254074.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,KXIP,BOWL FIRST,KL Rahul,KXIP,131/6,132/1,KXIP,MI,2021,False,"Punjab Kings 2, Mumbai Indians 0",17.4,132,1,"KL Rahul *, Chris Gayle *","Mohammed Shami, Ravi Bishnoi",20.0,131,6,"Rohit Sharma , Suryakumar Yadav ","Rahul Chahar, Jayant Yadav",45,54,16,0,0,0,21,76,45,1,1,1,KXIP
1254075.0,"Wankhede Stadium, Mumbai", Mumbai,58324,RR,BOWL FIRST,Chris Morris,RR,133/9,134/4,RR,KKR,2021,False,"Rajasthan Royals 2, Kolkata Knight Riders 0",18.5,134,4,"Sanju Samson *, David Miller *","Chris Morris, Mustafizur Rahman",20.0,133,9,"Rahul Tripathi , Dinesh Karthik ","Varun Chakravarthy, Shivam Mavi",50,54,25,2,2,2,25,68,39,1,1,1,RR
1254076.0,"Wankhede Stadium, Mumbai", Mumbai,58324,CSK,BAT FIRST,Ravindra Jadeja,CSK,191/4,122/9,CSK,RCB,2021,False,"Chennai Super Kings 2, Royal Challengers Bangalore 0",20.0,191,4,"Ravindra Jadeja *, Faf du Plessis ","Ravindra Jadeja, Imran Tahir",20.0,122,9,"Devdutt Padikkal , Glenn Maxwell ","Harshal Patel, Yuzvendra Chahal",51,66,74,0,0,0,65,30,27,2,2,2,CSK
1254077.0,"MA Chidambaram Stadium, Chepauk, Chennai", Chennai,58008,DC,BAT FIRST,Prithvi Shaw,DC,159/4,159/7,SRH,DC,2021,True,"Delhi Capitals 2, Sunrisers Hyderabad 0",20.0,159,7,"Kane Williamson *, Jonny Bairstow ","Siddarth Kaul, Rashid Khan",20.0,159,4,"Prithvi Shaw , Rishabh Pant ","Avesh Khan, Axar Patel",56,54,49,2,2,2,51,65,43,0,0,0,DC
1254078.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,KKR,BOWL FIRST,Eoin Morgan,KKR,123/9,126/5,KXIP,KKR,2021,False,"Kolkata Knight Riders 2, Punjab Kings 0",16.4,126,5,"Eoin Morgan *, Rahul Tripathi ","Prasidh Krishna, Sunil Narine",16.4,126,5,"Eoin Morgan *, Rahul Tripathi ","Prasidh Krishna, Sunil Narine",42,60,13,3,3,3,42,60,13,3,3,3,KKR
1254079.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,DC,BOWL FIRST,AB de Villiers,RCB,171/5,170/4,DC,RCB,2021,False,"Royal Challengers Bangalore 2, Delhi Capitals 0",20.0,170,4,"Rishabh Pant *, Shimron Hetmyer *","Avesh Khan, Ishant Sharma",20.0,171,5,"AB de Villiers *, Rajat Patidar ","Harshal Patel, Kyle Jamieson",43,68,59,2,2,2,36,79,56,2,2,2,RCB
1254080.0,"Arun Jaitley Stadium, Delhi", Delhi,58040,SRH,BAT FIRST,Ruturaj Gaikwad,CSK,171/3,173/3,CSK,SRH,2021,False,"Chennai Super Kings 2, Sunrisers Hyderabad 0",18.3,173,3,"Ruturaj Gaikwad , Faf du Plessis ","Lungi Ngidi, Sam Curran",20.0,171,3,"Manish Pandey , David Warner ","Rashid Khan, Sandeep Sharma",50,98,19,0,0,0,39,74,51,1,1,1,CSK
1254081.0,"Arun Jaitley Stadium, Delhi", Delhi,58040,MI,BOWL FIRST,Quinton de Kock,MI,171/4,172/3,MI,RR,2021,False,"Mumbai Indians 2, Rajasthan Royals 0",18.3,172,3,"Quinton de Kock *, Krunal Pandya ","Rahul Chahar, Jasprit Bumrah",20.0,171,4,"Sanju Samson , Jos Buttler ","Chris Morris, Mustafizur Rahman",49,82,32,1,1,1,47,79,42,0,0,0,MI
1254082.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,DC,BOWL FIRST,Prithvi Shaw,DC,154/6,156/3,DC,KKR,2021,False,"Delhi Capitals 2, Kolkata Knight Riders 0",16.3,156,3,"Prithvi Shaw , Shikhar Dhawan ","Lalit Yadav, Axar Patel",20.0,154,6,"Andre Russell *, Shubman Gill ","Pat Cummins, Varun Chakravarthy",67,79,4,0,0,0,45,50,52,1,1,1,DC
1254083.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,RCB,BOWL FIRST,Harpreet Brar,KXIP,179/5,145/8,KXIP,RCB,2021,False,"Punjab Kings 2, Royal Challengers Bangalore 0",20.0,145,8,"Virat Kohli , Harshal Patel ","Kyle Jamieson, Shahbaz Ahmed",20.0,145,8,"Virat Kohli , Harshal Patel ","Kyle Jamieson, Shahbaz Ahmed",36,56,53,1,1,1,36,56,53,1,1,1,RCB
1254084.0,"Arun Jaitley Stadium, Delhi", Delhi,58040,MI,BOWL FIRST,Kieron Pollard,MI,218/4,219/6,MI,CSK,2021,False,"Mumbai Indians 2, Chennai Super Kings 0",20.0,219,6,"Kieron Pollard *, Quinton de Kock ","Kieron Pollard, Trent Boult",20.0,218,4,"Ambati Rayudu *, Moeen Ali ","Sam Curran, Moeen Ali",58,95,66,0,0,0,49,87,82,1,1,1,MI
1254085.0,"Arun Jaitley Stadium, Delhi", Delhi,58040,SRH,BOWL FIRST,Jos Buttler,RR,220/3,165/8,RR,SRH,2021,False,"Rajasthan Royals 2, Sunrisers Hyderabad 0",20.0,220,3,"Jos Buttler , Sanju Samson ","Mustafizur Rahman, Chris Morris",20.0,165,8,"Manish Pandey , Jonny Bairstow ","Rashid Khan, Sandeep Sharma",42,104,74,1,1,1,57,72,36,0,0,0,RR
1254086.0,"Narendra Modi Stadium, Ahmedabad", Ahmedabad,57851,DC,BOWL FIRST,Mayank Agarwal,DC,166/6,167/3,KXIP,DC,2021,False,"Delhi Capitals 2, Punjab Kings 0",17.4,167,3,"Shikhar Dhawan *, Prithvi Shaw ","Kagiso Rabada, Axar Patel",17.4,167,3,"Shikhar Dhawan *, Prithvi Shaw ","Kagiso Rabada, Axar Patel",63,76,9,0,0,0,63,76,9,0,0,0,DC
1254104.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,CSK,BAT FIRST,Ruturaj Gaikwad,CSK,156/6,136/8,CSK,MI,2021,False,"Chennai Super Kings 2, Mumbai Indians 0",20.0,156,6,"Ruturaj Gaikwad *, Ravindra Jadeja ","Dwayne Bravo, Deepak Chahar",20.0,136,8,"Saurabh Tiwary *, Quinton de Kock ","Adam Milne, Jasprit Bumrah",24,63,69,4,4,4,41,56,39,3,3,3,CSK
1254111.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,KXIP,BOWL FIRST,Kartik Tyagi,RR,185,183/4,KXIP,RR,2021,False,"Rajasthan Royals 2, Punjab Kings 0",20.0,183,4,"Mayank Agarwal , KL Rahul ","Arshdeep Singh, Mohammed Shami",20.0,185,10,"Yashasvi Jaiswal , Mahipal Lomror ","Kartik Tyagi, Rahul Tewatia",49,99,35,0,0,0,57,83,45,1,1,1,RR
1254105.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,SRH,BAT FIRST,Anrich Nortje,DC,134/9,139/2,DC,SRH,2021,False,"Delhi Capitals 2, Sunrisers Hyderabad 0",17.5,139,2,"Shreyas Iyer *, Shikhar Dhawan ","Kagiso Rabada, Anrich Nortje",20.0,134,9,"Abdul Samad , Rashid Khan ","Rashid Khan, Khaleel Ahmed",39,60,27,1,1,1,32,58,48,2,2,2,DC
1254096.0,"Zayed Cricket Stadium, Abu Dhabi", Abu Dhabi,59396,KKR,BOWL FIRST,Sunil Narine,KKR,155/6,159/3,MI,KKR,2021,False,"Kolkata Knight Riders 2, Mumbai Indians 0",20.0,155,6,"Quinton de Kock , Rohit Sharma ","Jasprit Bumrah, Krunal Pandya",15.1,159,3,"Rahul Tripathi *, Venkatesh Iyer ","Lockie Ferguson, Prasidh Krishna",56,50,47,0,0,0,63,92,0,1,1,1,KKR
1254113.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,CSK,BOWL FIRST,Dwayne Bravo,CSK,156/6,157/4,RCB,CSK,2021,False,"Chennai Super Kings 2, Royal Challengers Bangalore 0",20.0,156,6,"Devdutt Padikkal , Virat Kohli ","Harshal Patel, Yuzvendra Chahal",18.1,157,4,"Ruturaj Gaikwad , Ambati Rayudu ","Dwayne Bravo, Shardul Thakur",55,63,38,0,0,0,59,66,30,0,0,0,CSK
1254097.0,"Zayed Cricket Stadium, Abu Dhabi", Abu Dhabi,59396,RR,BOWL FIRST,Shreyas Iyer,DC,154/6,121/6,DC,RR,2021,False,"Delhi Capitals 2, Rajasthan Royals 0",20.0,154,6,"Shreyas Iyer , Shimron Hetmyer ","Anrich Nortje, Ravichandran Ashwin",20.0,121,6,"Sanju Samson *, Mahipal Lomror ","Mustafizur Rahman, Chetan Sakariya",36,68,50,2,2,2,21,61,39,3,3,3,DC
1254107.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,SRH,BOWL FIRST,Jason Holder,KXIP,125/7,120/7,SRH,KXIP,2021,False,"Punjab Kings 2, Sunrisers Hyderabad 0",20.0,120,7,"Jason Holder *, Wriddhiman Saha ","Jason Holder, Rashid Khan",20.0,120,7,"Jason Holder *, Wriddhiman Saha ","Jason Holder, Rashid Khan",20,55,45,2,2,2,20,55,45,2,2,2,KXIP
1254098.0,"Zayed Cricket Stadium, Abu Dhabi", Abu Dhabi,59396,KKR,BAT FIRST,Ravindra Jadeja,CSK,171/6,172/8,CSK,KKR,2021,False,"Chennai Super Kings 2, Kolkata Knight Riders 0",20.0,172,8,"Faf du Plessis , Ruturaj Gaikwad ","Shardul Thakur, Josh Hazlewood",20.0,171,6,"Rahul Tripathi , Nitish Rana *","Sunil Narine, Varun Chakravarthy",52,75,45,0,0,0,50,68,53,2,2,2,CSK
1254108.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,MI,BOWL FIRST,Glenn Maxwell,RCB,165/6,111,RCB,MI,2021,False,"Royal Challengers Bangalore 2, Mumbai Indians 0",20.0,165,6,"Glenn Maxwell , Virat Kohli ","Harshal Patel, Yuzvendra Chahal",18.1,111,10,"Rohit Sharma , Quinton de Kock ","Jasprit Bumrah, Trent Boult",48,71,43,1,1,1,56,43,12,0,0,0,RCB
1254100.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,RR,BAT FIRST,Jason Roy,SRH,164/5,167/3,SRH,RR,2021,False,"Sunrisers Hyderabad 2, Rajasthan Royals 0",18.3,167,3,"Jason Roy , Kane Williamson *","Siddarth Kaul, Bhuvneshwar Kumar",20.0,164,5,"Sanju Samson , Yashasvi Jaiswal ","Mahipal Lomror, Mustafizur Rahman",63,68,28,1,1,1,49,64,55,1,1,1,SRH
1254092.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,KKR,BOWL FIRST,Sunil Narine,KKR,127/9,130/7,KKR,DC,2021,False,"Kolkata Knight Riders 2, Delhi Capitals 0",18.2,130,7,"Nitish Rana *, Shubman Gill ","Sunil Narine, Lockie Ferguson",20.0,127,9,"Steven Smith , Rishabh Pant ","Avesh Khan, Ravichandran Ashwin",44,54,28,2,2,2,39,50,35,1,1,1,KKR
1254099.0,"Zayed Cricket Stadium, Abu Dhabi", Abu Dhabi,59396,MI,BOWL FIRST,Kieron Pollard,MI,135/6,137/4,MI,KXIP,2021,False,"Mumbai Indians 2, Punjab Kings 0",19.0,137,4,"Saurabh Tiwary , Hardik Pandya *","Jasprit Bumrah, Kieron Pollard",19.0,137,4,"Saurabh Tiwary , Hardik Pandya *","Jasprit Bumrah, Kieron Pollard",30,62,45,2,2,2,30,62,45,2,2,2,KXIP
1254103.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,RCB,BOWL FIRST,Yuzvendra Chahal,RCB,149/9,153/3,RR,RCB,2021,False,"Royal Challengers Bangalore 2, Rajasthan Royals 0",20.0,149,9,"Evin Lewis , Yashasvi Jaiswal ","Mustafizur Rahman, Chetan Sakariya",17.1,153,3,"Glenn Maxwell *, Srikar Bharat ","Harshal Patel, Yuzvendra Chahal",56,64,30,0,0,0,54,69,26,1,1,1,RCB
1254091.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,CSK,BOWL FIRST,Josh Hazlewood,CSK,134/7,139/4,SRH,CSK,2021,False,"Chennai Super Kings 2, Sunrisers Hyderabad 0",20.0,134,7,"Wriddhiman Saha , Abhishek Sharma ","Jason Holder, Rashid Khan",19.4,139,4,"Ruturaj Gaikwad , Faf du Plessis ","Josh Hazlewood, Dwayne Bravo",41,56,37,1,1,1,47,58,27,0,0,0,CSK
1254102.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,KXIP,BOWL FIRST,KL Rahul,KXIP,165/7,168/5,KKR,KXIP,2021,False,"Punjab Kings 2, Kolkata Knight Riders 0",20.0,165,7,"Venkatesh Iyer , Rahul Tripathi ","Varun Chakravarthy, Shivam Mavi",19.3,168,5,"KL Rahul , Mayank Agarwal ","Arshdeep Singh, Ravi Bishnoi",48,73,44,1,1,1,46,75,40,0,0,0,KXIP
1254112.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,DC,BOWL FIRST,Axar Patel,DC,129/8,132/6,MI,DC,2021,False,"Delhi Capitals 2, Mumbai Indians 0",20.0,129,8,"Suryakumar Yadav , Quinton de Kock ","Nathan Coulter-Nile, Trent Boult",19.1,132,6,"Shreyas Iyer *, Rishabh Pant ","Avesh Khan, Axar Patel",35,52,42,1,1,1,46,54,26,3,3,3,DC
1254089.0,"Zayed Cricket Stadium, Abu Dhabi", Abu Dhabi,59396,RR,BOWL FIRST,Ruturaj Gaikwad,RR,189/4,190/3,RR,CSK,2021,False,"Rajasthan Royals 2, Chennai Super Kings 0",17.3,190,3,"Shivam Dube *, Yashasvi Jaiswal ","Rahul Tewatia, Chetan Sakariya",20.0,189,4,"Ruturaj Gaikwad *, Ravindra Jadeja *","Shardul Thakur, KM Asif",81,84,21,1,1,1,44,72,55,0,0,0,RR
1254090.0,Sharjah Cricket Stadium,Sharjah Cricket Stadium,59392,RCB,BAT FIRST,Glenn Maxwell,RCB,164/7,158/6,RCB,KXIP,2021,False,"Royal Challengers Bangalore 2, Punjab Kings 0",20.0,164,7,"Glenn Maxwell , Devdutt Padikkal ","Yuzvendra Chahal, George Garton",20.0,158,6,"Mayank Agarwal , KL Rahul ","Moises Henriques, Mohammed Shami",55,54,55,0,0,0,49,64,45,0,0,0,RCB
1254109.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,SRH,BAT FIRST,Shubman Gill,KKR,115/8,119/4,KKR,SRH,2021,False,"Kolkata Knight Riders 2, Sunrisers Hyderabad 0",19.4,119,4,"Shubman Gill , Nitish Rana ","Tim Southee, Varun Chakravarthy",20.0,115,8,"Kane Williamson , Abdul Samad ","Jason Holder, Siddarth Kaul",36,48,29,1,1,1,35,44,36,2,2,2,KKR
1254110.0,Dubai International Cricket Stadium,Dubai International Cricket Stadium,392627,DC,BOWL FIRST,Axar Patel,DC,136/5,139/7,DC,CSK,2021,False,"Delhi Capitals 2, Chennai Super Kings 0",19.4,139,7,"Shikhar Dhawan , Shimron Hetmyer *","Axar Patel, Ravichandran Ashwin",20.0,136,5,"Ambati Rayudu *, Robin Uthappa ","Shardul Thakur, Ravindra Jadeja",51,48,32,2,2,2,48,45,43,2,2,2,DC
